観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),今日の最高気温(℃),今日の最高気温の品質情報,今日の最高気温起時（時）,今日の最高気温起時（分）,今日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（昨日まで）,今年の最高気温（昨日まで）の品質情報,今年の最高気温（昨日まで）を観測した起日（年）,今年の最高気温（昨日まで）を観測した起日（月）,今年の最高気温（昨日まで）を観測した起日（日）,昨日までの観測史上1位の値（℃）,昨日までの観測史上1位の値の品質情報,昨日までの観測史上1位の値を観測した起日（年）,昨日までの観測史上1位の値を観測した起日（月）,昨日までの観測史上1位の値を観測した起日（日）,昨日までの8月の1位の値,昨日までの8月の1位の値の品質情報,昨日までの8月の1位の値の起日（年）,昨日までの8月の1位の値の起日（月）,昨日までの8月の1位の値の起日（日）,統計開始年
91197,沖縄県,那覇（ナハ）,47936,2022,08,10,17,00,33.0,4,15,35,4,+1.3,-0.1,88,0,,,0,33.6,4,2022,07,23,35.6,8,2001,08,09,35.6,8,2001,08,09,1890
91236,沖縄県,安次嶺（アシミネ）,,2022,08,10,17,00,33.2,4,12,11,4,+1.3,-0.5,88,0,,,0,33.7,4,2022,08,09,35.0,8,2009,08,03,35.0,8,2009,08,03,2003
91241,沖縄県,糸数（イトカズ）,,2022,08,10,17,00,31.0,4,13,24,4,+0.6,0.0,88,0,,,0,33.1,4,2022,07,24,36.1,8,2013,08,07,36.1,8,2013,08,07,1977
92006,沖縄県,北大東（キタダイトウ）,,2022,08,10,17,00,32.6,4,13,16,4,+0.7,-0.3,88,0,,,0,33.3,4,2022,07,29,34.9,8,2017,09,07,34.5,8,2017,08,15,2003
92011,沖縄県,南大東（ミナミダイトウ）（南大東島（ミナミダイトウジマ））,47945,2022,08,10,17,00,32.3,4,13,51,4,+0.8,0.0,88,0,,,0,33.2,4,2022,07,27,35.3,8,1991,07,12,34.6,8,1991,08,09,1942
92012,沖縄県,旧東（キュウトウ）,,2022,08,10,17,00,32.5,4,13,31,4,+1.0,-0.2,88,0,,,0,33.0,4,2022,08,05,34.1,8,2017,08,11,34.1,8,2017,08,11,2003
93012,沖縄県,下地島（シモジシマ）,,2022,08,10,17,00,32.2,4,10,24,4,+0.4,+0.7,8,1,,,0,34.4,4,2022,07,27,36.1,8,2016,07,05,35.0,8,2016,08,01,2003
93041,沖縄県,宮古島（ミヤコジマ）,47927,2022,08,10,17,00,31.6,4,10,40,4,+0.2,+0.6,8,1,,,0,33.8,4,2022,07,19,35.3,8,1971,07,16,34.2,8,1998,08,03,1937
93042,沖縄県,鏡原（カガミハラ）,,2022,08,10,17,00,32.1,4,11,53,4,+0.3,+0.2,8,1,,,0,35.3,4,2022,07,26,35.3,8,2022,07,26,35.0,8,2017,08,12,2003
93062,沖縄県,仲筋（ナカスジ）,,2022,08,10,17,00,33.7,4,14,46,4,+1.6,+0.1,88,0,,,0,34.1,4,2022,07,25,35.4,8,2009,08,02,35.4,8,2009,08,02,2003
94001,沖縄県,伊原間（イバルマ）,,2022,08,10,17,00,33.2,4,14,45,4,+1.4,+1.2,88,0,,,0,34.1,4,2022,07,16,36.1,8,2012,07,08,35.6,8,1992,08,08,1977
94011,沖縄県,所野（トコロノ）,,2022,08,10,17,00,33.3,4,14,52,4,+1.4,+0.3,88,0,,,0,34.7,4,2022,07,17,35.2,8,2020,07,23,34.7,8,2014,08,10,2003
94017,沖縄県,与那国島（ヨナグニジマ）,47912,2022,08,10,17,00,33.1,4,13,47,4,+1.6,+0.1,88,0,,,0,34.2,4,2022,07,28,35.5,8,2020,07,23,34.6,8,2014,08,10,1956
94062,沖縄県,西表島（イリオモテジマ）,47917,2022,08,10,17,00,31.3,4,10,49,4,-0.3,-0.8,8,3,,,0,34.8,4,2022,07,27,35.7,8,2014,07,06,35.0,8,1991,08,14,1954
94081,沖縄県,石垣島（イシガキジマ）,47918,2022,08,10,17,00,33.8,4,13,05,4,+1.7,+0.5,88,0,,,0,34.3,4,2022,07,27,35.6,8,2017,08,20,35.6,8,2017,08,20,1896
94086,沖縄県,盛山（モリヤマ）,,2022,08,10,17,00,33.5,4,14,24,4,+1.4,+0.5,,,,,0,34.0,4,2022,08,08,34.7,8,2016,08,04,34.7,8,2016,08,04,2013
94101,沖縄県,大原（オオハラ）,,2022,08,10,17,00,33.0,4,13,53,4,+1.0,+0.4,88,0,,,0,34.6,4,2022,07,28,35.7,8,2003,07,24,35.0,8,2016,08,04,1978
94116,沖縄県,波照間（ハテルマ）,,2022,08,10,17,00,33.5,4,11,21,4,+1.5,+1.3,88,0,,,0,34.8,4,2022,07,23,35.7,8,2009,08,05,35.7,8,2009,08,05,1979
